tweet_id,retweet_count,favorite_count
668237644992782336,3013,6467
668226093875376128,112,315
668221241640230912,211,527
668204964695683073,204,575
668190681446379520,206,676
668171859951755264,203,512
668154635664932864,331,513
668142349051129856,303,581
668113020489474048,258,691
667937095915278337,840,1324
667924896115245057,117,308
667915453470232577,58,218
667911425562669056,318,510
667902449697558528,390,874
667886921285246976,1154,1968
667885044254572545,511,849
667878741721415682,125,405
667873844930215936,428,652
667866724293877760,1085,3109
667861340749471744,83,250
667832474953625600,66,294
667806454573760512,524,1090
667801013445750784,99,339
667793409583771648,345,720
667782464991965184,254,427
667773195014021121,59,240
667766675769573376,231,461
667728196545200128,159,386
667724302356258817,335,505
667550904950915073,35,0
667550882905632768,33,0
667549055577362432,2406,6001
667546741521195010,133,344
667544320556335104,551,899
667538891197542400,70,210
667534815156183040,562,848
667530908589760512,256,489
667524857454854144,1173,1754
667517642048163840,199,381
667509364010450944,2225,7009
667502640335572993,228,550
667495797102141441,288,547
667491009379606528,237,550
667470559035432960,101,265
667455448082227200,65,196
667453023279554560,94,320
667443425659232256,608,811
667437278097252352,250,465
667435689202614272,86,314
667405339315146752,225,480
667393430834667520,58,203
667369227918143488,170,379
667211855547486208,251,508
667200525029539841,274,633
667192066997374976,111,401
667188689915760640,433,766
667182792070062081,6484,14790
667177989038297088,57,194
667176164155375616,475,628
667174963120574464,86,256
667171260800061440,95,228
667165590075940865,1199,2764
667160273090932737,65,263
667152164079423490,17809,48898
667138269671505920,2319,4748
667119796878725120,133,337
667090893657276420,130,341
667073648344346624,129,414
667070482143944705,14,86
667065535570550784,49,169
667062181243039745,56,222
667044094246576128,52,192
667012601033924608,235,462
666996132027977728,100,248
666983947667116034,1022,2625
666837028449972224,568,839
666835007768551424,82,220
666826780179869698,100,258
666817836334096384,259,534
666804364988780544,94,245
666786068205871104,503,784
666781792255496192,203,397
666776908487630848,179,360
666739327293083650,67,240
666701168228331520,224,441
666691418707132416,48,190
666649482315059201,595,900
666644823164719104,85,235
666454714377183233,215,529
666447344410484738,22,105
666437273139982337,50,129
666435652385423360,54,168
666430724426358785,200,321
666428276349472768,86,166
666421158376562688,115,320
666418789513326592,47,127
666411507551481857,333,451
666407126856765440,41,111
666396247373291520,87,168
666373753744588802,95,191
666362758909284353,579,785
666353288456101888,74,223
666345417576210432,142,301
666337882303524864,94,199
666293911632134144,359,513
666287406224695296,68,151
666273097616637952,77,178
666268910803644416,36,105
666104133288665088,6691,14452
666102155909144576,13,80
666099513787052032,71,158
666094000022159362,76,166
666082916733198337,45,120
666073100786774016,169,326
666071193221509120,62,148
666063827256086533,223,480
666058600524156928,58,113
666057090499244032,142,299
666055525042405380,257,441
666051853826850816,859,1231
666050758794694657,58,133
666049248165822465,40,109
666044226329800704,141,301
666033412701032449,45,125
666029285002620928,47,131
666020888022790149,520,2560
